Account,Business Name,Address,City,State,Postal Code,Country,Storecode,Tags,Reviewer Name,Review,Rating,Date Posted,Reply,Date Replied,Vendor,URL
synergyhlthcr-avardis,Wilora Lake Healthcare,6001 Wilora Lake Rd,Charlotte,NC,28212-2833,US,2565,,Elizabeth May,"Excellent staff, everyone is very friendly",5,8/5/2025,"Thank you for your rating.  We believe feedback helps us grow. If there's anything we can do to better support you or your loved one, we're here to listen.  Please contact a member of care center team to share your feedback!",8/11/2025,gmb,https://maps.google.com/maps?cid=12883400636958841292
synergyhlthcr-avardis,Oak Grove Healthcare,518 Old US 221 N Hwy,Rutherfordton,NC,28139,US,2560,,Kenzie Phillips,,5,8/4/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/4/2025,gmb,https://maps.google.com/maps?cid=4663812526415986294
synergyhlthcr-avardis,Oak Grove Healthcare,518 Old US 221 N Hwy,Rutherfordton,NC,28139,US,2560,,Anon Persom,Very unprofessional! Upper management is very rude.,1,8/3/2025,"We're truly sorry to see a 1-star rating. Your experience matters to us, and take all concerns and feedback seriously. Please contact us directly so we can listen, learn, and work to make things right.",8/4/2025,gmb,https://maps.google.com/maps?cid=4663812526415986294
synergyhlthcr-avardis,Wellington Rehabilitation and Healthcare,1000 Tandal Pl,Knightdale,NC,27545-8842,US,2563,,J M,"If I could give ZERO stars I would. Please do not let any family member or friend go to this facility. Getting someone on the phone, forget it. I would not drop off a stray cat at this place.",1,8/2/2025,"We're truly sorry to hear that your experience did not reflect the standard of care we aim to deliver. We are committed to a culture of accountability, where every voice matters, especially those of the families we serve. Your feedback is invaluable and will be shared with our leadership team to help us do better. We would appreciate the opportunity to connect directly and learn more, so we can work toward a resolution together. Please email us at Social@avardishealth.com.",8/4/2025,gmb,https://maps.google.com/maps?cid=3886324912718004434
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Savannah Richardson,"As a vendor working closely within long term care facilities, I can confidently say that the Starkville Manor administrative team is organized, responsive, and truly committed to maintaining high standards—not only for their residents but also in how they collaborate with outside partners. Communication is always clear and timely, making our job easier and more efficient.

What’s most impressive is the genuine dedication of the staff. Every time we’re onsite, we witness firsthand the kindness and compassion they show to residents. It’s clear that quality care is at the heart of everything they do.",5,8/1/2025,Thank you so much for your kind words. We are committed to person-centered care and compassionate service. It's our goal to ensure every individual and family feels valued and supported. Your feedback inspires us to continue reaching new heights in care excellence.,8/4/2025,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Middleton Oaks Health and Rehabilitation,627 Middleton Rd,Winona,MS,38967-2021,US,2504,,Raven Harmon,No complaints yet please let’s keep it that way my grandma is there currently and she said they are treating her good and she’s doing good let’s keep it that way please,5,8/1/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/4/2025,gmb,https://maps.google.com/maps?cid=18249732291281051392
synergyhlthcr-avardis,Pine View Health and Rehabilitation Center,1304 Walnut St,Waynesboro,MS,39367-2232,US,2018,,Charlotte Dunn,Great nurses friendly and treats my mom like family,5,8/1/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/4/2025,gmb,https://maps.google.com/maps?cid=8633103632613825898
synergyhlthcr-avardis,Westwood Health and Rehabilitation,625 Ashland St,Archdale,NC,27263-2943,US,2552,,Salty Douche,This place is absolutely horrible. The new administrator doesn't care about the residents. I have asked to speak to the new administrator on numerous occasions about things that I didnt like that were going on. He continues to blow me off.. the place is ran down and understaffed. The other day when I was visiting my family member I saw the new administrator cut off a lockout tagout lock thats a safety issue.,2,8/1/2025,"We're truly sorry to hear that your experience did not reflect the standard of care we aim to deliver. We are committed to a culture of accountability, where every voice matters, especially those of the families we serve. Your feedback is invaluable and will be shared with our leadership team to help us do better. We would appreciate the opportunity to connect directly and learn more, so we can work toward a resolution together. Please email us at Social@avardishealth.com.",8/4/2025,gmb,https://maps.google.com/maps?cid=8729691537125028428
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Nicole Spearman,Social worker has been very kind to us and helping to transition home.,5,7/29/2025,Thank you for the 5-star rating! We are committed to helping every person in our care reach new heights. Your support means the world to our team!,8/4/2025,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Starkville Manor Health Care and Rehabilitation,1001 Hospital Rd,Starkville,MS,39759-2125,US,2503,,Kelli-ann Cummins,Exceptional therapy & wound care.  The activity department have sweet creative ladies. Short-term rehab here was a blessing to our family.,5,7/29/2025,We're so glad to hear that our team made a positive impact on your experience. Our people are the heart of our mission. We'll be sure to share your appreciation with the team. Thank you for recognizing their dedication and care!,8/4/2025,gmb,https://maps.google.com/maps?cid=10689748702764398361
synergyhlthcr-avardis,Westwood Health and Rehabilitation,625 Ashland St,Archdale,NC,27263-2943,US,2552,,Selina Dunham,,3,7/25/2025,"Thank you for your rating.  We believe feedback helps us grow. If there's anything we can do to better support you or your loved one, we're here to listen.  Please contact a member of care center team to share your feedback!",7/26/2025,gmb,https://maps.google.com/maps?cid=8729691537125028428
synergyhlthcr-avardis,Newport News Nursing and Rehabilitation,12997 Nettles Dr,Newport News,VA,23602-6913,US,2654,,Marvin Chadwick,"They are considerate, 2nd and 3rd shift cnas very attentive, activities was excellent and always spoke to me.",5,7/25/2025,We're so glad to hear that our team made a positive impact on your experience. Our people are the heart of our mission. We'll be sure to share your appreciation with the team. Thank you for recognizing their dedication and care!,7/26/2025,gmb,https://maps.google.com/maps?cid=2324153722059615782
synergyhlthcr-avardis,Jamestown Health and Rehabilitation,1811 Jamestown Rd,Williamsburg,VA,23185-2326,US,2658,,Michaela Hawkins,"Do not send your loved one here if you can’t be with them to help them all day to get them to the bathroom you have to bring toilet paper paper towels, food a washcloth a hand towel. Showers maybe once every two weeks dietitian would not work with me on fixing my loved ones diet restrictions things he could not eat and things they kept putting on there they never changed it at all. You do not have very many friendly people there You might get one person, but everybody else has got an attitude if they have to do something for somebody who can’t do it for themselves you constantly call and call to get updates, but that’s a big joke. We were afraid to say anything with our names because he was afraid of retaliation because as soon as I started having complaints about things letting him sit there for a long periods of time, not being unhooked from the IV to go to the bathroom always saying they’ll find somebody to help and they never do one night my loved one rang the bell from 930 to 20 minutes till 12 waiting for somebody to take him to the bathroom And all he got was sorry the nurse stepped out. This was in the evening. He had to hear the bell ring the entire time on that machine we couldn’t stand up sitting in there for 3040 minutes with him while it was going off you can’t ever get in touch with the doctor. I have left five messages in two weeks and not one time did he ever return my call Not saying he’s not a good doctor. Just saying you can’t get the gist of everything that’s going on there unless you’re there 24 seven I wish I would’ve taken pictures of everything. The extremely dirty sheets, nasty bathroom two weeks almost 2 weeks his toilet and sink and around the toilet were filthy. Had bowel movement on the handles of his porta potty over top of the toilet Never cleaned blood three days on the floor where things squirted everywhere before somebody cleaned it up. I could really go on and on about everything and nitpick nobody’s perfect but most of the problem is they are understaffed. They don’t have enough people to take care of everybody that needs to be taken care of properly so I thought the Facility for not having enough people to take care of people that don’t have anybody else to take care of them. It’s very important that our family members are very well taken care of and happy you won’t find that there. Also there’s only three people there that are gonna be good to you. That is physical therapy, Transportation and director. Sorry to leave such a bad review. Also, my grandmother died there when it was under a different name 10 years ago with gangrene bed sores confusion left in a bed from the time we brought her there when she could walk with a walker, they weren’t giving her pain medicine and she died on her birthday two months later although I know it’s not the same name now, but that was one of the main reasons why I didn’t wanna send them there but unfortunately, when you try to find a rehab center after they come out of the hospital, you’re not gonna get the place you really want and you have to keep on top of them and with the nurses and don’t give up because of their job to tell us what’s going on hope this helps somebody and I’m sorry it was all negative. There were only three positive things about it.",1,7/25/2025,We're so glad to hear that our team made a positive impact on your experience. Our people are the heart of our mission. We'll be sure to share your appreciation with the team. Thank you for recognizing their dedication and care!,7/23/2025,gmb,https://maps.google.com/maps?cid=2496657677262714810
